order_book_id,industry_code,market_tplus,symbol,special_type,exchange,status,type,de_listed_date,listed_date,sector_code_name,abbrev_symbol,sector_code,round_lot,trading_hours,board_type,industry_name,issue_price,trading_code,office_address,province,purchasedate
600237.XSHG,C39,1,铜峰电子,Normal,XSHG,Active,CS,0000-00-00,2000-06-09,信息技术,TFDZ,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,计算机、通信和其他电子设备制造业,7.66,600237,安徽省铜陵市经济技术开发区翠湖三路399号铜峰工业园,安徽省,
600238.XSHG,C15,1,海南椰岛,Normal,XSHG,Active,CS,0000-00-00,2000-01-20,必需消费品,HNYD,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,酒、饮料和精制茶制造业,4.1,600238,海南省海口市秀英区药谷二期药谷二横路2号,海南省,
600239.XSHG,K70,1,云南城投,Normal,XSHG,Active,CS,0000-00-00,1999-12-02,房地产,YNCT,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,5.44,600239,云南省昆明市西山区西园南路34号融城优郡A4栋,云南省,
600240.XSHG,Unknown,1,退市华业,Other,XSHG,Delisted,CS,2020-02-05,2000-06-28,未知,TSHY,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,8.0,600240,北京市朝阳区东四环中路39号B座166,北京市,
600241.XSHG,C38,1,时代万恒,Normal,XSHG,Active,CS,0000-00-00,2000-11-28,信息技术,SDWH,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,电气机械和器材制造业,7.02,600241,大连市中山区港湾街7号,辽宁省,
600242.XSHG,Unknown,1,退市中昌,Other,XSHG,Delisted,CS,2023-06-29,2000-12-07,未知,TSZC,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,5.7,600242,甘肃省白银市靖远县刘川工业园科技孵化器办公楼3楼302,广东省,
600243.XSHG,C34,1,青海华鼎,Normal,XSHG,Active,CS,0000-00-00,2000-11-20,工业,QHHD,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,通用设备制造业,4.55,600243,青海省西宁市七一路318号4F,青海省,
600246.XSHG,K70,1,万通发展,Normal,XSHG,Active,CS,0000-00-00,2000-09-22,房地产,WTFZ,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,6.8,600246,北京市朝阳区朝外大街甲6号万通中心写字楼D座4层,北京市,
600247.XSHG,Unknown,1,*ST成城,StarST,XSHG,Delisted,CS,2021-03-22,2000-11-23,未知,*STCC,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,4.8,600247,吉林省吉林市船营区怀德街29号7层,吉林省,
600248.XSHG,E48,1,陕建股份,Normal,XSHG,Active,CS,0000-00-00,2000-06-22,工业,SJGF,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,土木工程建筑业,7.68,600248,陕西省西安市莲湖区北大街199号,陕西省,
600249.XSHG,C26,1,两面针,Normal,XSHG,Active,CS,0000-00-00,2004-01-30,必需消费品,LMZ,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,11.38,600249,广西柳州市东环大道282号,广西壮族自治区,
600250.XSHG,F51,1,南京商旅,Normal,XSHG,Active,CS,0000-00-00,2001-03-06,非必须消费品,NJSL,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,批发业,8.12,600250,南京市秦淮区小心桥东街18号,江苏省,
600251.XSHG,C13,1,冠农股份,Normal,XSHG,Active,CS,0000-00-00,2003-06-09,必需消费品,GNGF,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,农副食品加工业,5.75,600251,新疆库尔勒市团结南路48号小区冠农大厦,新疆维吾尔自治区,
600252.XSHG,C27,1,中恒集团,Normal,XSHG,Active,CS,0000-00-00,2000-11-30,医疗保健,ZHJT,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,5.25,600252,广西梧州市工业园区工业大道1号,广西壮族自治区,
600253.XSHG,Unknown,1,天方药业,Normal,XSHG,Delisted,CS,2013-07-15,2000-12-27,未知,TFYY,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,7.75,600253,河南省驻马店市光明路2号,河南省,
600255.XSHG,C32,1,鑫科材料,Normal,XSHG,Active,CS,0000-00-00,2000-11-22,原材料,XKCL,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,有色金属冶炼和压延加工业,12.0,600255,安徽省芜湖市鸠江区永安路88号,安徽省,
600256.XSHG,B07,1,广汇能源,Normal,XSHG,Active,CS,0000-00-00,2000-05-26,能源,GHNY,Energy,100.0,"09:31-11:30,13:01-15:00",MainBoard,石油和天然气开采业,6.6,600256,新疆维吾尔自治区乌鲁木齐市新华北路165号中天广场27层,新疆维吾尔自治区,
600257.XSHG,A04,1,大湖股份,Normal,XSHG,Active,CS,0000-00-00,2000-06-12,必需消费品,DHGF,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,渔业,8.9,600257,湖南省常德市武陵区丹阳街道建民巷社区建设东路348号,湖南省,
600258.XSHG,H61,1,首旅酒店,Normal,XSHG,Active,CS,0000-00-00,2000-06-01,非必须消费品,SLJD,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,住宿业,5.87,600258,北京市朝阳区雅宝路10号凯威大厦三层,北京市,
600259.XSHG,B09,1,广晟有色,Normal,XSHG,Active,CS,0000-00-00,2000-05-25,原材料,GSYS,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,有色金属矿采选业,4.4,600259,广州市番禺区汉溪大道东386号广晟万博城A塔写字楼36-37楼,海南省,
600260.XSHG,Unknown,1,*ST凯乐,StarST,XSHG,Delisted,CS,2023-02-15,2000-07-06,未知,*STKL,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,9.48,600260,武汉市洪山区虎泉街108号凯乐桂园V字楼203室,湖北省,
600261.XSHG,C38,1,阳光照明,Normal,XSHG,Active,CS,0000-00-00,2000-07-20,非必须消费品,YGZM,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,电气机械和器材制造业,9.48,600261,浙江省绍兴市上虞区曹娥街道人民大道西段568号,浙江省,
600262.XSHG,C35,1,北方股份,Normal,XSHG,Active,CS,0000-00-00,2000-06-30,工业,BFGF,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,专用设备制造业,8.0,600262,内蒙古包头市稀土高新技术产业开发区北方股份大厦,内蒙古自治区,
600263.XSHG,Unknown,1,路桥建设,Normal,XSHG,Delisted,CS,2012-03-01,2000-07-25,未知,LQJS,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,7.3,600263,北京东城区东中街9号东环广场A座写字楼八层,北京市,
600265.XSHG,A02,1,景谷林业,Normal,XSHG,Active,CS,0000-00-00,2000-08-25,原材料,JGLY,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,林业,5.19,600265,云南省景谷县林纸路201号,云南省,
600266.XSHG,K70,1,城建发展,Normal,XSHG,Active,CS,0000-00-00,1999-02-03,房地产,CJFZ,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,8.43,600266,北京市朝阳区北土城西路11号城建开发大厦,北京市,
600267.XSHG,C27,1,海正药业,Normal,XSHG,Active,CS,0000-00-00,2000-07-25,医疗保健,HZYY,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,11.83,600267,浙江省台州市椒江区外沙路46号,浙江省,
600268.XSHG,C38,1,国电南自,Normal,XSHG,Active,CS,0000-00-00,1999-11-18,工业,GDNZ,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,电气机械和器材制造业,7.92,600268,江苏省南京高新技术产业开发区星火路8号,江苏省,
600269.XSHG,G54,1,赣粤高速,Normal,XSHG,Active,CS,0000-00-00,2000-05-18,工业,GYGS,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,道路运输业,11.0,600269,江西省南昌市西湖区朝阳洲中路367号赣粤大厦,江西省,
600270.XSHG,Unknown,1,外运发展,Normal,XSHG,Delisted,CS,2018-12-28,2000-12-28,未知,WYFZ,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,14.3,600270,北京市顺义区天竺空港工业区A区天柱路20号,北京市,
600271.XSHG,C39,1,航天信息,Normal,XSHG,Active,CS,0000-00-00,2003-07-11,信息技术,HTXX,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,计算机、通信和其他电子设备制造业,23.04,600271,北京市海淀区杏石口路甲18号航天信息园,北京市,
600272.XSHG,F52,1,开开实业,Normal,XSHG,Active,CS,0000-00-00,2001-02-28,必需消费品,KKSY,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,零售业,9.6,600272,上海市静安区昌平路678号,上海市,
600273.XSHG,C26,1,嘉化能源,Normal,XSHG,Active,CS,0000-00-00,2003-06-27,原材料,JHNY,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,4.83,600273,浙江省嘉兴市乍浦滨海大道2288号,浙江省,
600275.XSHG,Unknown,1,退市昌鱼,Other,XSHG,Delisted,CS,2022-06-22,2000-08-10,未知,TSCY,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,7.0,600275,湖北省鄂州市洋澜路中段东侧第三幢第四层,湖北省,
600276.XSHG,C27,1,恒瑞医药,Normal,XSHG,Active,CS,0000-00-00,2000-10-18,医疗保健,HRYY,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,11.98,600276,江苏连云港市经济技术开发区昆仑山路7号,江苏省,
600277.XSHG,Unknown,1,ST亿利,ST,XSHG,Delisted,CS,2024-07-18,2000-07-25,未知,STYL,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,8.88,600277,内蒙古自治区鄂尔多斯市东胜区鄂尔多斯西街亿利大厦二层30号,内蒙古自治区,
600278.XSHG,F51,1,东方创业,Normal,XSHG,Active,CS,0000-00-00,2000-07-12,工业,DFCY,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,批发业,6.25,600278,上海市娄山关路85号A座,上海市,
600279.XSHG,G55,1,重庆港,Normal,XSHG,Active,CS,0000-00-00,2000-07-31,工业,CQG,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,水上运输业,6.18,600279,重庆市江北区海尔路298号,重庆市,
600280.XSHG,F52,1,中央商场,Normal,XSHG,Active,CS,0000-00-00,2000-09-26,非必须消费品,ZYSC,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,零售业,6.36,600280,南京市建邺区雨润路10号,江苏省,
600281.XSHG,C32,1,华阳新材,Normal,XSHG,Active,CS,0000-00-00,2000-11-09,工业,HYXC,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,有色金属冶炼和压延加工业,5.5,600281,山西省太原市长风商务区长兴南街16号太化大厦,山西省,
600282.XSHG,C31,1,南钢股份,Normal,XSHG,Active,CS,0000-00-00,2000-09-19,原材料,NGGF,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,黑色金属冶炼和压延加工业,6.46,600282,江苏省南京市六合区卸甲甸,江苏省,
600283.XSHG,D46,1,钱江水利,Normal,XSHG,Active,CS,0000-00-00,2000-10-18,公用事业,QJSL,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,水的生产和供应业,6.0,600283,浙江省杭州市三台山路3号,浙江省,
600284.XSHG,E48,1,浦东建设,Normal,XSHG,Active,CS,0000-00-00,2004-03-16,工业,PDJS,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,土木工程建筑业,4.85,600284,上海市浦东新区邹平路188弄7号11-12楼,上海市,
600285.XSHG,C27,1,羚锐制药,Normal,XSHG,Active,CS,0000-00-00,2000-10-18,医疗保健,LRZY,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,8.3,600285,河南省新县将军路666号,河南省,
600286.XSHG,Unknown,1,S*ST国瓷,StarST,XSHG,Delisted,CS,2007-05-31,1999-12-09,未知,S*STGC,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,5.6,600286,湖南省株洲市醴陵市花园庵270号;深圳市南山区高新技术产业园区科技中二路深圳软件园6栋6楼,湖南省,
600287.XSHG,F51,1,ST舜天,ST,XSHG,Active,CS,0000-00-00,2000-09-01,工业,STST,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,批发业,10.56,600287,南京市雨花台区软件大道21号B座,江苏省,
600288.XSHG,C39,1,大恒科技,Normal,XSHG,Active,CS,0000-00-00,2000-11-29,信息技术,DHKJ,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,计算机、通信和其他电子设备制造业,9.0,600288,北京市海淀区苏州街3号大恒科技大厦北座15层,北京市,
600289.XSHG,I65,1,*ST信通,StarST,XSHG,Active,CS,0000-00-00,2000-07-20,信息技术,*STXT,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,软件和信息技术服务业,18.24,600289,北京市石景山区古城西街26号院1号楼中海大厦CD座11层-12层,黑龙江省,
600290.XSHG,Unknown,1,*ST华仪,Other,XSHG,Delisted,CS,2024-01-16,2000-11-06,未知,*STHY,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,4.8,600290,浙江省乐清经济开发区中心大道228号,浙江省,
600291.XSHG,Unknown,1,退市西水,Other,XSHG,Delisted,CS,2022-06-14,2000-07-31,未知,TSXS,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,6.38,600291,内蒙古自治区乌海市海勃湾区世景苑西4-21号,内蒙古自治区,
600292.XSHG,N77,1,远达环保,Normal,XSHG,Active,CS,0000-00-00,2000-11-01,工业,YDHB,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,生态保护和环境治理业,9.0,600292,重庆市两江新区黄环北路10号1栋,重庆市,
600293.XSHG,C30,1,三峡新材,Normal,XSHG,Active,CS,0000-00-00,2000-09-19,信息技术,SXXC,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,非金属矿物制品业,8.3,600293,湖北省当阳市翼德路6号,湖北省,
600295.XSHG,C31,1,鄂尔多斯,Normal,XSHG,Active,CS,0000-00-00,2001-04-26,原材料,EEDS,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,黑色金属冶炼和压延加工业,16.8,600295,内蒙古鄂尔多斯市东胜区罕台轻纺街1号,内蒙古自治区,
600296.XSHG,Unknown,1,S兰铝,Normal,XSHG,Delisted,CS,2007-04-30,2000-07-19,未知,SLL,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,7.68,600296,兰州市西固区山丹街981号,甘肃省,
600297.XSHG,Unknown,1,广汇汽车,Normal,XSHG,Delisted,CS,2024-08-28,2000-11-16,未知,GHQC,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,9.8,600297,上海市闵行区虹莘路3998号,辽宁省,
600298.XSHG,C14,1,安琪酵母,Normal,XSHG,Active,CS,0000-00-00,2000-08-18,必需消费品,AQJM,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,食品制造业,11.88,600298,湖北省宜昌市城东大道168号,湖北省,
600299.XSHG,C27,1,安迪苏,Normal,XSHG,Active,CS,0000-00-00,2000-04-20,医疗保健,ADS,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,6.41,600299,北京市朝阳区北土城西路9号,北京市,
600300.XSHG,C15,1,维维股份,Normal,XSHG,Active,CS,0000-00-00,2000-06-30,必需消费品,WWGF,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,酒、饮料和精制茶制造业,10.28,600300,江苏省徐州市维维大道300号,江苏省,
600301.XSHG,C26,1,华锡有色,Normal,XSHG,Active,CS,0000-00-00,2000-07-12,原材料,HXYS,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,4.65,600301,广西壮族自治区南宁市良庆区体强路12号北部湾航运中心A座8-9层,广西壮族自治区,
600302.XSHG,C35,1,标准股份,Normal,XSHG,Active,CS,0000-00-00,2000-12-13,工业,BZGF,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,专用设备制造业,9.07,600302,西安市太白南路335号,陕西省,
600303.XSHG,C36,1,ST曙光,Other,XSHG,Active,CS,0000-00-00,2000-12-26,非必须消费品,STSG,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,汽车制造业,8.8,600303,辽宁省丹东市振安区曙光路50号,辽宁省,
600305.XSHG,C14,1,恒顺醋业,Normal,XSHG,Active,CS,0000-00-00,2001-02-06,必需消费品,HSCY,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,食品制造业,7.1,600305,江苏省镇江市恒顺大道66号,江苏省,
600306.XSHG,Unknown,1,退市商城,Other,XSHG,Delisted,CS,2024-06-26,2000-12-26,未知,TSSC,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,5.68,600306,沈阳市浑南新区世纪路2号福融天地广场6栋19层1-2室,辽宁省,
600307.XSHG,C31,1,酒钢宏兴,Normal,XSHG,Active,CS,0000-00-00,2000-12-20,原材料,JGHX,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,黑色金属冶炼和压延加工业,5.5,600307,甘肃省嘉峪关市雄关东路12号,甘肃省,
600308.XSHG,C22,1,华泰股份,Normal,XSHG,Active,CS,0000-00-00,2000-09-28,原材料,HTGF,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,造纸和纸制品业,11.98,600308,山东省东营市广饶县大王镇,山东省,
600309.XSHG,C26,1,万华化学,Normal,XSHG,Active,CS,0000-00-00,2001-01-05,原材料,WHHX,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,11.28,600309,山东省烟台市经济技术开发区三亚路3号,山东省,
600310.XSHG,D44,1,广西能源,Normal,XSHG,Active,CS,0000-00-00,2001-02-28,公用事业,GXNY,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,电力、热力生产和供应业,8.8,600310,广西壮族自治区贺州市八步区松木岭路122号,广西壮族自治区,
600311.XSHG,Unknown,1,*ST荣华,StarST,XSHG,Delisted,CS,2023-03-27,2001-06-26,未知,*STRH,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,8.6,600311,甘肃省武威市凉州区荣华路1号,甘肃省,
600312.XSHG,C38,1,平高电气,Normal,XSHG,Active,CS,0000-00-00,2001-02-21,工业,PGDQ,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,电气机械和器材制造业,12.45,600312,河南省平顶山市南环东路22号,河南省,
600313.XSHG,A01,1,农发种业,Normal,XSHG,Active,CS,0000-00-00,2001-01-19,工业,NFZY,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,农业,6.3,600313,北京市西城区西单民丰胡同31号中水大厦3层,北京市,
600315.XSHG,C26,1,上海家化,Normal,XSHG,Active,CS,0000-00-00,2001-03-15,必需消费品,SHJH,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,9.18,600315,上海市虹口区东长治路399号双狮汇大厦A座11F,上海市,
600316.XSHG,C37,1,洪都航空,Normal,XSHG,Active,CS,0000-00-00,2000-12-15,工业,HDHK,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,铁路、船舶、航空航天和其他运输设备制造业,14.98,600316,江西省南昌市南昌高新技术开发区航空城,江西省,
600317.XSHG,Unknown,1,营口港,Normal,XSHG,Delisted,CS,2021-01-29,2002-01-31,未知,YKG,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,5.9,600317,辽宁省营口市鲅鱼圈区营港路一号,辽宁省,
600318.XSHG,J69,1,新力金融,Normal,XSHG,Active,CS,0000-00-00,2000-12-08,金融,XLJR,Financials,100.0,"09:31-11:30,13:01-15:00",MainBoard,其他金融业,5.1,600318,安徽省合肥市祁门路1777号,安徽省,
600319.XSHG,C26,1,亚星化学,Normal,XSHG,Active,CS,0000-00-00,2001-03-26,原材料,YXHX,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,9.2,600319,山东省潍坊市奎文区北宫东街321号,山东省,
600320.XSHG,C35,1,振华重工,Normal,XSHG,Active,CS,0000-00-00,2000-12-21,工业,ZHZG,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,专用设备制造业,9.8,600320,上海市东方路3261号,上海市,
600321.XSHG,Unknown,1,正源股份,Normal,XSHG,Delisted,CS,2024-06-27,2001-05-24,未知,ZYGF,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,12.28,600321,四川省成都市双流区东升街道广都大道2号,四川省,
600322.XSHG,K70,1,津投城开,Normal,XSHG,Active,CS,0000-00-00,2001-09-10,房地产,JTCK,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,5.0,600322,天津市和平区常德道80号,天津市,
600323.XSHG,N77,1,瀚蓝环境,Normal,XSHG,Active,CS,0000-00-00,2000-12-25,公用事业,HLHJ,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,生态保护和环境治理业,6.68,600323,广东省佛山市南海区桂城融和路23号瀚蓝广场,广东省,
600325.XSHG,K70,1,华发股份,Normal,XSHG,Active,CS,0000-00-00,2004-02-25,房地产,HFGF,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,7.03,600325,珠海市昌盛路155号,广东省,
600326.XSHG,C30,1,西藏天路,Normal,XSHG,Active,CS,0000-00-00,2001-01-16,工业,XZTL,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,非金属矿物制品业,6.88,600326,西藏自治区拉萨市夺底路14号,西藏自治区,
600327.XSHG,F52,1,大东方,Normal,XSHG,Active,CS,0000-00-00,2002-06-25,非必须消费品,DDF,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,零售业,9.4,600327,江苏省无锡市中山路343号,江苏省,
600328.XSHG,C26,1,中盐化工,Normal,XSHG,Active,CS,0000-00-00,2000-12-22,原材料,ZYHG,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,7.88,600328,内蒙古阿拉善左旗乌斯太镇阿拉善经济开发区,内蒙古自治区,
600329.XSHG,C27,1,达仁堂,Normal,XSHG,Active,CS,0000-00-00,2001-06-06,医疗保健,DRT,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,10.0,600329,天津市南开区白堤路17号,天津市,
